,39.765,4.14,4.14,-99.00
,40.000,4.12,4.12,-99.00
,40.257,4.08,4.08,-99.00
,40.509,4.07,4.07,-99.00
,40.753,4.13,4.13,-99.00
,41.000,4.26,4.26,-99.00
,41.253,4.31,4.28,4.68
,41.511,4.34,4.30,4.78
,41.761,4.45,4.39,5.12
,42.000,4.61,4.55,5.26
,42.255,4.75,4.75,-99.00
,42.510,4.90,4.90,-99.00
,42.754,5.07,5.07,-99.00
,43.000,5.26,5.26,-99.00
,43.254,5.42,5.42,-99.00
,43.502,5.51,5.51,-99.00
,43.761,5.60,5.60,-99.00
,44.000,5.70,5.70,-99.00
,44.250,5.77,5.77,-99.00
,44.504,5.77,5.77,-99.00
,44.753,5.79,5.79,-99.00
,45.000,5.84,5.84,-99.00
,45.262,5.86,5.86,-99.00
,45.512,5.81,5.81,-99.00
,45.757,5.81,5.81,-99.00
,46.000,5.83,5.83,-99.00
,46.255,5.83,5.83,-99.00
,46.509,5.75,5.75,-99.00
,46.764,5.73,5.73,-99.00
,47.000,5.75,5.75,-99.00
,47.252,5.71,5.71,-99.00
,47.506,5.65,5.65,-99.00
,47.758,5.62,5.62,-99.00
,48.000,5.61,5.61,-99.00
,48.267,5.57,5.57,5.58
,48.504,5.52,5.52,5.56
,48.753,5.52,5.52,5.73
,49.000,5.56,5.56,5.68
,49.250,5.59,5.59,-99.00
,49.504,5.56,5.56,-99.00
,49.756,5.57,5.57,-99.00
,50.000,5.58,5.58,-99.00
,50.257,5.57,5.57,-99.00
,50.518,5.54,5.54,-99.00
,50.753,5.54,5.54,-99.00
,51.000,5.55,5.55,-99.00
,51.255,5.57,5.57,-99.00
,51.511,5.55,5.55,-99.00
,51.764,5.55,5.55,-99.00
,52.000,5.57,5.57,-99.00
,52.255,5.55,5.55,-99.00
,52.512,5.51,5.51,-99.00
,52.762,5.49,5.49,-99.00
,53.000,5.50,5.50,-99.00
,53.261,5.43,5.43,-99.00
,53.504,5.38,5.38,-99.00
,53.765,5.34,5.34,-99.00
,54.000,5.29,5.29,-99.00
,54.254,5.19,5.19,-99.00
,54.510,5.10,5.10,-99.00
,54.758,5.05,5.05,-99.00
,55.000,5.01,5.01,-99.00
,55.274,4.90,4.90,-99.00
,55.524,4.83,4.83,-99.00
,55.763,4.79,4.79,-99.00
,56.000,4.75,4.75,-99.00
,56.268,4.70,4.70,-99.00
,56.517,4.64,4.64,-99.00
,56.765,4.60,4.60,-99.00
,57.000,4.57,4.57,-99.00
,57.274,4.56,4.56,-99.00
,57.519,4.57,4.57,-99.00
,57.757,4.57,4.57,-99.00
,58.000,4.61,4.61,-99.00
,58.255,4.68,4.68,-99.00
,58.515,4.72,4.72,-99.00
,58.770,4.74,4.74,-99.00
,59.000,4.78,4.78,-99.00
,59.258,4.82,4.82,-99.00
,59.518,4.80,4.80,-99.00
,59.774,4.79,4.79,-99.00
,60.000,4.79,4.79,-99.00
,60.251,4.79,4.79,-99.00
,60.506,4.74,4.74,-99.00
,60.755,4.70,4.70,-99.00
,61.000,4.67,4.67,-99.00
,61.256,4.62,4.62,-99.00
,61.517,4.55,4.55,-99.00
,61.775,4.50,4.50,-99.00
,62.000,4.45,4.45,-99.00
,62.260,4.37,4.37,-99.00
,62.520,4.30,4.30,-99.00
,62.770,4.26,4.26,-99.00
,63.000,4.22,4.22,-99.00
,63.262,4.15,4.15,-99.00
,63.515,4.10,4.10,-99.00
,63.760,4.09,4.09,-99.00
,64.000,4.11,4.11,-99.00
,64.268,4.15,4.15,-99.00
,64.510,4.18,4.18,-99.00
,64.781,4.21,4.21,-99.00
,65.000,4.26,4.26,-99.00
,65.266,4.34,4.34,-99.00
,65.501,4.41,4.41,-99.00
,65.763,4.47,4.47,-99.00
,66.000,4.54,4.54,-99.00
,66.278,4.63,4.63,-99.00
,66.528,4.71,4.71,-99.00
,66.773,4.78,4.78,-99.00
,67.000,4.84,4.84,-99.00
,67.255,4.89,4.89,-99.00
,67.511,4.95,4.95,-99.00
,67.760,5.00,5.00,-99.00
,68.000,5.04,5.04,-99.00
,68.253,5.05,5.05,-99.00
,68.509,5.06,5.06,-99.00
,68.756,5.06,5.06,-99.00
,69.000,5.06,5.06,-99.00
,69.283,5.06,5.06,-99.00
,69.532,5.06,5.06,-99.00
,69.773,5.05,5.05,-99.00
,70.000,5.05,5.05,-99.00
,70.276,5.05,5.05,-99.00
,70.518,5.05,5.05,-99.00
,70.750,5.04,5.04,-99.00
,71.000,5.01,5.01,-99.00
,71.264,4.99,4.99,-99.00
,71.531,4.98,4.98,-99.00
,71.753,4.96,4.96,-99.00
,72.000,4.96,4.96,-99.00
,72.263,4.95,4.95,-99.00
,72.529,4.97,4.97,-99.00
,72.751,5.01,5.01,-99.00
,73.000,5.06,5.06,-99.00
,73.256,5.15,5.15,-99.00
,73.513,5.23,5.23,-99.00
,73.763,5.29,5.29,-99.00
,74.000,5.36,5.36,-99.00
,74.279,5.45,5.45,-99.00
,74.514,5.54,5.54,-99.00
,74.760,5.63,5.63,-99.00
,75.000,5.73,5.73,-99.00
,75.251,5.97,5.97,-99.00
,75.521,6.16,6.16,-99.00
,75.760,6.29,6.29,-99.00
,76.000,6.39,6.39,-99.00
,76.261,6.58,6.58,-99.00
,76.521,6.74,6.74,-99.00
,76.771,6.88,6.88,-99.00
,77.000,7.01,7.01,-99.00
,77.258,7.18,7.18,-99.00
,77.515,7.31,7.31,-99.00
,77.760,7.44,7.44,-99.00
,78.000,7.55,7.55,-99.00
,78.254,7.68,7.68,-99.00
,78.501,7.80,7.80,-99.00
,78.757,7.88,7.88,-99.00
,79.000,7.97,7.97,-99.00
,79.264,8.05,8.05,-99.00
,79.515,8.13,8.13,-99.00
,79.761,8.19,8.19,-99.00
,80.000,8.25,8.25,-99.00
,80.271,8.29,8.29,-99.00
,80.510,8.33,8.33,-99.00
,80.766,8.36,8.36,-99.00
,81.000,8.38,8.38,-99.00
,81.272,8.39,8.39,-99.00
,81.517,8.38,8.38,-99.00
,81.751,8.37,8.37,-99.00
,82.000,8.34,8.34,-99.00
,82.270,8.30,8.30,-99.00
,82.511,8.25,8.25,-99.00
,82.763,8.19,8.19,-99.00
,83.000,8.14,8.14,-99.00
,83.256,8.08,8.08,-99.00
,83.511,8.03,8.03,-99.00
,83.757,7.98,7.98,-99.00
,84.000,7.94,7.94,-99.00
,84.254,7.95,7.95,-99.00
,84.501,7.98,7.98,-99.00
,84.753,8.04,8.04,-99.00
,85.000,8.13,8.13,-99.00
,85.263,8.22,8.22,-99.00
,85.501,8.28,8.28,-99.00
,85.762,8.35,8.35,-99.00
,86.000,8.40,8.40,-99.00
,86.268,8.43,8.43,-99.00
,86.509,8.45,8.45,-99.00
,86.759,8.46,8.46,-99.00
,87.000,8.47,8.47,-99.00
,87.260,8.45,8.45,-99.00
,87.515,8.42,8.42,-99.00
,87.757,8.42,8.42,-99.00
,88.000,8.45,8.45,-99.00
,88.268,8.53,8.53,-99.00
,88.510,8.53,8.53,-99.00
,88.758,8.51,8.51,-99.00
,89.000,8.48,8.48,-99.00
,89.256,8.41,8.41,-99.00
,89.502,8.29,8.29,-99.00
,89.759,8.13,8.13,-99.00
,90.000,7.99,7.99,-99.00
,90.251,7.81,7.81,-99.00
,90.513,7.64,7.64,-99.00
,90.754,7.60,7.60,-99.00
,91.000,7.72,7.72,-99.00
,91.254,7.91,7.91,-99.00
,91.504,8.10,8.10,-99.00
,91.756,8.31,8.31,-99.00
,92.000,8.49,8.49,-99.00
,92.255,8.65,8.65,-99.00
,92.510,8.76,8.76,-99.00
,92.755,8.83,8.83,-99.00
,93.000,8.88,8.88,-99.00
,93.259,8.91,8.72,9.27
,93.502,8.81,8.67,9.10
,93.763,8.82,8.65,9.15
,94.000,8.79,8.63,9.10
,94.264,8.75,8.62,8.99
,94.505,8.73,8.61,8.93
,94.755,8.78,8.63,9.07
,95.000,8.79,8.64,9.05
,95.253,8.77,8.64,8.97
,95.518,8.76,8.64,8.96
,95.758,8.79,8.64,9.04
,96.000,8.75,8.64,8.94
,96.266,8.71,8.62,8.84
,96.510,8.71,8.60,8.87
,96.759,8.75,8.58,9.00
,97.000,8.66,8.54,8.84
,97.265,8.57,8.49,8.70
,97.500,8.55,8.43,8.74
,97.757,8.55,8.37,8.84
,98.000,8.45,8.30,8.67
,98.263,8.36,8.22,8.54
,98.502,8.32,8.15,8.57
,98.751,8.31,8.06,8.65
,99.000,8.20,7.98,8.51
,99.263,8.14,7.90,8.45
,99.501,8.15,7.83,8.55
,99.766,8.19,7.77,8.73
,100.000,8.12,7.73,8.63
,100.260,8.09,7.70,8.61
,100.517,8.12,7.68,8.70
,100.765,8.14,7.67,8.76
,101.000,8.06,7.67,8.58
,101.264,8.01,7.67,8.44
,101.503,8.02,7.66,8.47
,101.751,8.07,7.66,8.58
,102.000,8.00,7.66,8.43
,102.261,7.99,7.66,8.41
,102.516,8.09,7.66,8.61
,102.759,8.19,7.68,8.81
,103.000,8.15,7.71,8.69
,103.261,8.16,7.74,8.63
,103.500,8.22,7.78,8.72
,103.752,8.31,7.83,8.85
,104.000,8.29,7.88,8.74
,104.268,8.30,7.94,8.72
,104.511,8.42,8.01,8.88
,104.758,8.56,8.07,9.12
,105.000,8.57,8.15,9.06
,105.254,8.64,8.26,9.09
,105.503,8.81,8.38,9.32
,105.762,9.05,8.50,9.69
,106.000,9.11,8.61,9.69
,106.251,9.16,8.69,9.65
,106.517,9.27,8.77,9.80
,106.750,9.43,8.82,10.06
,107.000,9.39,8.85,9.96
,107.265,9.35,8.88,9.87
,107.506,9.40,8.90,9.96
,107.757,9.49,8.91,10.13
,108.000,9.38,8.91,9.92
,108.265,9.31,8.91,9.81
,108.501,9.36,8.90,9.92
,108.764,9.44,8.88,10.14
,109.000,9.40,8.87,10.05
,109.254,9.41,8.86,10.03
,109.506,9.46,8.85,10.15
,109.767,9.56,8.86,10.35
,110.000,9.52,8.87,10.27
,110.261,9.49,8.89,10.27
,110.510,9.54,8.91,10.37
,110.762,9.63,8.92,10.58
,111.000,9.61,8.94,10.51
,111.250,9.59,8.95,10.43
,111.509,9.62,8.96,10.49
,111.756,9.73,8.99,10.72
,112.000,9.72,9.03,10.65
,112.261,9.66,9.07,10.54
,112.514,9.71,9.11,10.60
,112.759,9.85,9.17,10.86
,113.000,9.88,9.25,10.82
,113.256,9.84,9.32,10.76
,113.506,9.91,9.40,10.81
,113.763,10.04,9.51,10.97
,114.000,10.09,9.63,10.88
,114.253,10.10,9.71,10.76
,114.504,10.14,9.79,10.71
,114.751,10.24,9.90,10.80
,115.000,10.30,10.01,10.79
,115.253,10.31,10.08,10.71
,115.505,10.35,10.15,10.71
,115.763,10.53,10.26,10.99
,116.000,10.61,10.35,11.06
,116.255,10.62,10.41,10.98
,116.506,10.70,10.48,11.06
,116.762,10.89,10.57,11.41
,117.000,10.94,10.64,11.42
,117.260,10.93,10.66,11.31
,117.500,10.96,10.67,11.39
,117.761,11.09,10.69,11.68
,118.000,11.06,10.69,11.60
,118.266,10.98,10.67,11.44
,118.508,10.97,10.63,11.47
,118.766,10.96,10.57,11.54
,119.000,10.86,10.51,11.38
,119.259,10.79,10.44,11.27
,119.504,10.80,10.38,11.37
,119.765,10.89,10.34,11.65
,120.000,10.86,10.31,11.61
,120.261,10.79,10.29,11.53
,120.513,10.80,10.26,11.62
,120.751,10.89,10.26,11.84
,121.000,10.82,10.24,11.70
,121.252,10.71,10.21,11.53
,121.515,10.68,10.16,11.52
,121.752,10.74,10.14,11.70
,122.000,10.68,10.11,11.59
,122.253,10.59,10.09,11.43
,122.513,10.62,10.07,11.53
,122.760,10.77,10.09,11.91
,123.000,10.77,10.11,11.86
,123.261,10.73,10.16,11.72
,123.512,10.87,10.25,11.92
,123.752,11.07,10.37,12.26
,124.000,11.08,10.46,12.15
,124.252,11.07,10.54,12.00
,124.511,11.19,10.63,12.19
,124.758,11.37,10.73,12.50
,125.000,11.36,10.80,12.35
,125.258,11.31,10.87,12.24
,125.510,11.43,10.94,12.48
,125.753,11.60,11.03,12.79
,126.000,11.62,11.12,12.67
,126.255,11.65,11.23,12.61
,126.504,11.78,11.36,12.76
,126.759,11.93,11.48,12.96
,127.000,11.93,11.55,12.82
,127.255,11.94,11.59,12.71
,127.507,12.03,11.67,12.84
,127.751,12.16,11.75,13.09
,128.000,12.15,11.79,12.96
,128.261,12.15,11.82,12.89
,128.504,12.25,11.87,13.09
,128.753,12.40,11.96,13.39
,129.000,12.41,12.01,13.28
,129.256,12.41,12.02,13.13
,129.508,12.48,12.04,13.29
,129.765,12.60,12.09,13.54
,130.000,12.54,12.10,13.34
,130.259,12.46,12.07,13.08
,130.512,12.47,12.04,13.19
,130.757,12.53,12.00,13.38
,131.000,12.42,11.96,13.18
,131.255,12.30,11.90,12.91
,131.507,12.23,11.84,12.83
,131.755,12.22,11.76,12.93
,132.000,12.09,11.64,12.78
,132.252,11.91,11.51,12.57
,132.513,11.83,11.40,12.54
,132.751,11.85,11.34,12.68
,133.000,11.78,11.28,12.60
,133.256,11.71,11.23,12.44
,133.509,11.76,11.23,12.57
,133.757,11.89,11.26,12.86
,134.000,11.86,11.29,12.72
,134.255,11.81,11.36,12.65
,134.510,11.96,11.46,12.87
,134.757,12.17,11.59,13.24
,135.000,12.24,11.70,13.24
,135.258,12.33,11.81,13.26
,135.506,12.51,11.95,13.53
,135.760,12.71,12.07,13.85
,136.000,12.78,12.17,13.87
,136.258,12.87,12.32,13.94
,136.507,12.98,12.43,14.06
,136.761,13.08,12.51,14.19
,137.000,13.06,12.57,14.02
,137.262,13.02,12.66,13.92
,137.504,13.06,12.68,14.01
,137.754,13.13,12.70,14.22
,138.000,13.08,12.71,14.03
,138.257,13.03,12.68,13.80
,138.503,13.04,12.65,13.87
,138.759,13.09,12.63,14.08
,139.000,13.04,12.62,13.95
,139.251,13.02,12.59,13.83
,139.511,13.06,12.56,14.01
,139.763,13.13,12.56,14.22
,140.000,13.10,12.57,14.10
,140.251,13.07,12.61,14.12
,140.505,13.16,12.63,14.34
,140.762,13.23,12.65,14.52
,141.000,13.15,12.65,14.26
,141.253,13.08,12.63,14.06
,141.513,13.10,12.56,14.25
,141.763,13.08,12.48,14.38
,142.000,12.93,12.40,14.08
,142.261,12.86,12.32,14.04
,142.504,12.94,12.25,14.42
,142.753,12.97,12.19,14.64
,143.000,12.90,12.19,14.43
,143.264,12.97,12.23,14.57
,143.508,13.12,12.29,14.89
,143.759,13.25,12.40,15.07
,144.000,13.35,12.56,15.04
,144.253,13.49,12.74,15.21
,144.501,13.65,12.89,15.40
,144.756,13.80,13.03,15.56
,145.000,13.90,13.19,15.54
,145.261,14.03,13.32,15.53
,145.500,14.14,13.44,15.63
,145.759,14.24,13.54,15.73
,146.000,14.27,13.65,15.60
,146.260,14.32,13.76,15.58
,146.510,14.43,13.85,15.72
,146.764,14.49,13.91,15.81
,147.000,14.47,13.96,15.62
,147.256,14.50,13.99,15.52
,147.506,14.62,14.04,15.76
,147.762,14.74,14.10,16.01
,148.000,14.76,14.18,15.91
,148.251,14.84,14.27,15.96
,148.514,15.01,14.37,16.26
,148.755,15.16,14.45,16.54
,149.000,15.18,14.53,16.45
,149.256,15.22,14.59,16.35
,149.507,15.31,14.65,16.50
,149.763,15.40,14.69,16.65
,150.000,15.35,14.72,16.48
,150.250,15.36,14.74,16.40
,150.513,15.47,14.77,16.66
,150.766,15.57,14.78,16.90
,151.000,15.49,14.79,16.68
,151.255,15.44,14.82,16.63
,151.516,15.55,14.85,16.90
,151.762,15.61,14.86,17.06
,152.000,15.52,14.85,16.79
,152.250,15.47,14.86,16.68
,152.514,15.55,14.88,16.87
,152.752,15.57,14.88,16.95
,153.000,15.44,14.85,16.60
,153.257,15.36,14.84,16.39
,153.511,15.43,14.85,16.59
,153.756,15.53,14.86,16.87
,154.000,15.51,14.88,16.75
,154.261,15.53,14.97,16.76
,154.502,15.70,15.10,17.03
,154.765,15.88,15.24,17.30
,155.000,15.92,15.36,17.16
,155.258,16.01,15.48,17.07
,155.514,16.19,15.63,17.32
,155.755,16.35,15.74,17.61
,156.000,16.38,15.82,17.50
,156.268,16.44,15.84,17.35
,156.509,16.57,15.92,17.58
,156.751,16.74,15.99,17.91
,157.000,16.71,16.03,17.76
,157.263,16.67,16.03,17.54
,157.514,16.76,16.06,17.72
,157.762,16.96,16.10,18.13
,158.000,16.93,16.12,18.03
