1.519999999999999574e+00,2.333499999999999943e+02,
1.750000000000000000e+00,2.335349999999999966e+02,
1.269999999999999574e+00,2.334910000000000139e+02,
1.029999999999999361e+00,2.330649999999999977e+02,
5.199999999999995737e-01,2.325649999999999977e+02,
1.600000000000001421e-01,2.324159999999999968e+02,
-2.400000000000002132e-01,2.322529999999999859e+02,
1.999999999999957367e-02,2.319989999999999952e+02,
2.099999999999990763e-01,2.318909999999999911e+02,
2.500000000000000000e-01,2.318489999999999895e+02,
7.500000000000000000e-01,2.317419999999999902e+02,
1.200000000000001066e+00,2.315680000000000121e+02,
1.379999999999999005e+00,2.315790000000000077e+02,
1.910000000000000142e+00,2.314290000000000020e+02,
2.000000000000000000e+00,2.313559999999999945e+02,
1.410000000000000142e+00,2.313750000000000000e+02,
1.190000000000001279e+00,2.313750000000000000e+02,
9.800000000000004263e-01,2.315610000000000070e+02,
-8.000000000000007105e-02,2.315800000000000125e+02,
1.139999999999998792e+00,2.317419999999999902e+02,
1.280000000000001137e+00,2.319470000000000027e+02,
1.479999999999998650e+00,2.322539999999999907e+02,
1.750000000000000000e+00,2.325910000000000082e+02,
1.910000000000000142e+00,2.327270000000000039e+02,
2.070000000000000284e+00,2.327249999999999943e+02,
1.630000000000000782e+00,2.327309999999999945e+02,
4.399999999999995026e-01,2.325229999999999961e+02,
4.599999999999990763e-01,2.323029999999999973e+02,
-5.499999999999989342e-01,2.321630000000000109e+02,
3.600000000000012079e-01,2.322350000000000136e+02,
4.600000000000008527e-01,2.324259999999999877e+02,
5.299999999999993605e-01,2.325320000000000107e+02,
6.200000000000009948e-01,2.326020000000000039e+02,
1.589999999999999858e+00,2.328750000000000000e+02,
1.330000000000000071e+00,2.332889999999999873e+02,
1.389999999999998792e+00,2.338779999999999859e+02,
1.710000000000000853e+00,2.340109999999999957e+02,
1.410000000000000142e+00,2.338679999999999950e+02,
1.900000000000012790e-01,2.334339999999999975e+02,
8.000000000000007105e-02,2.327829999999999870e+02,
-2.500000000000000000e-01,2.324199999999999875e+02,
1.399999999999987921e-01,2.323439999999999941e+02,
7.300000000000004263e-01,2.324039999999999964e+02,
1.650000000000000355e+00,2.327589999999999861e+02,
2.020000000000001350e+00,2.329490000000000123e+02,
1.559999999999998721e+00,2.330440000000000111e+02,
5.500000000000007105e-01,2.339790000000000134e+02,
6.600000000000001421e-01,2.345809999999999889e+02,
2.899999999999991473e-01,2.340649999999999977e+02,
-1.600000000000001421e-01,2.336179999999999950e+02,
-1.900000000000012790e-01,2.337079999999999984e+02,
1.799999999999997158e-01,2.337510000000000048e+02,
1.230000000000000426e+00,2.338429999999999893e+02,
7.699999999999995737e-01,2.339519999999999982e+02,
1.410000000000000142e+00,2.339689999999999941e+02,
1.740000000000000213e+00,2.337599999999999909e+02,
1.140000000000000568e+00,2.336500000000000057e+02,
1.790000000000000924e+00,2.337520000000000095e+02,
1.309999999999998721e+00,2.337640000000000100e+02,
8.599999999999994316e-01,2.334240000000000066e+02,
6.299999999999990052e-01,2.333230000000000075e+02,
5.700000000000002842e-01,2.333700000000000045e+02,
1.130000000000000782e+00,2.336069999999999993e+02,
1.759999999999999787e+00,2.336999999999999886e+02,
