0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.116765060563349010e+01,-1.718839667965869111e+01,-2.556812452471078956e+01,-2.724367881290570637e+01,-5.103984078351485465e+01,-4.569239226548930333e+01,-3.764735130715494194e+01,-5.562549045775276113e+01,-2.591763257838467993e+01,-5.788694418697049571e+01,-3.686215833340421000e+01,-9.831821009903572772e+00,-5.020567261775131840e+01,-5.281648138014548266e+01,-2.310093081811463023e+01,-5.862325839700499586e+01,-2.142733468996328128e+01,-2.254317362600453123e+01,-2.451497311108323629e+01,-1.556569469280865192e+01,-4.883586544532699136e+00,-5.405817111077788617e+00,-1.235499706619588700e+01,-1.721326439374186990e+01,-1.249640755241667733e+01,-4.600180875303671968e+01,-3.791231738687709196e+01,-3.392494170353059246e+01,-3.610715729206761182e+01,7.556571641755454039e-01,-3.902059739985021736e+01,-1.926556270019563044e+01,-4.898423855695082096e+00,-6.054859747749686605e+00,-2.798895209967924558e+01,-2.134377208190779029e+01,-2.271771790716613992e+01,-2.401655168992929390e+01,-2.364650757144399762e+01,-1.902321943042898411e+01,-1.151996475015476484e+01,-9.739551571155269372e-01,0.000000000000000000e+00,-7.955319878950242174e-01,-9.672845750039453350e+00,-1.418900099999955700e-01,-2.414134135297267036e+01,-1.792682892693752095e+01,-6.376707399904425699e+00,-1.764038678169519159e+01,-5.103386883715971933e+00,-2.742403659682643635e+01,-6.245711927530647856e+00,2.003787405160372259e+01,-6.204051159436145824e+00,2.745358297509135959e+00,2.440269969274244666e+00,-2.247206598682114276e+01,-1.104589533549405544e+01,-4.176507856225514459e+00,-5.276139356279392345e+00,-1.587493607766926385e+00,-2.385232363788280630e+00,0.000000000000000000e+00,-6.454608442954694603e-01,4.060726335345131943e+00,-1.257478182986770499e+00,4.780129340764747603e+00,-3.378603185440322232e+00,8.216355396183150361e+00,-5.453999451243170427e+00,2.316360177924137176e-02,7.892170628512664265e+00,0.000000000000000000e+00,5.959927428750349421e+00,1.341733053320768398e+01,1.010553816433780305e+01,-2.513127525890606506e+00,-1.078541298655110836e+01,-4.615177636208565914e+00,-4.983647940280097721e+00,-5.195229347640182738e+00,-8.467058785945080768e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.235079497500033208e-01,4.177719133979125310e-01,-8.489155999999943303e-01,1.553964379784617300e+01,1.486463909071577838e+01,2.264813528875629345e+01,-1.943582254270875387e+00,4.868113864402390245e-01,1.912968375894948281e+01,8.376584451188842095e-01,0.000000000000000000e+00,1.997135461445808247e+01,0.000000000000000000e+00,5.202691662803085038e-01,-1.026309145226196762e+01,-3.346119336581273362e+00,-5.436916676713152263e+00,-3.803401200192282339e+00,-5.191234939545593008e+00,-2.499275552464305772e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.119664330555436571e-01,0.000000000000000000e+00,2.057063087389922629e+01,1.889658965711388561e+01,5.936819717661796503e+00,1.161065812534757491e+01,6.307981399387090349e-01,1.983275275439632424e+01,-5.657356941975695275e-01,2.079278929738916482e+00,1.848575154120435826e+01,0.000000000000000000e+00,-9.574551702667895015e+00,-1.000221289007114223e+01,-7.458204001111545800e+00,-6.203177603376522242e+00,-2.442367579501029340e+00,-6.438308903403759054e+00,-2.531215239348215906e+00,0.000000000000000000e+00,-2.611317489937531877e-01,1.560282510579973358e+00,-1.162043999999963911e-01,1.808329223372310679e+01,1.599813298156504615e+01,-1.128821824642618132e+01,-8.752497074347811434e+00,-7.616664001390772043e+00,7.816796190943152922e+00,7.273032003188800054e+00,-5.705867631608771973e+00,3.019744058316858215e+00,1.706518883235005646e+01,-1.234316433966922588e+01,-1.343101484721828776e+01,-1.810654469050940207e+01,-2.046568812403395654e+01,-1.828499534875881594e+01,-1.589933383317250026e+01,-1.553264474136014073e+01,0.000000000000000000e+00,1.164055876606799211e+00,-2.877831373560912009e+00,-7.194749899999988152e-01,2.062896730336667872e+01,1.164890572686299031e+01,-1.517086663488810672e+01,-1.420501654555610394e+01,-1.786480440585733831e+01,6.816233130627621373e-01,-1.692041244716987336e+01,-2.855025147590062673e+01,1.244061659148127941e+00,-1.053454639278130989e+00,-3.008393042200091472e+01,-3.320748921238287465e+01,-3.409285955724354977e+01,-3.476519360233763933e+01,-3.704564505582779077e+01,-4.351203636791672125e+01,-2.670343225324977965e+01,0.000000000000000000e+00,-9.953478195548735030e+00,4.407356133068613069e+00,-1.088928148190512246e+01,-8.874841027252426073e+00,-1.875858795650663779e+01,-3.358723596593168992e+01,5.555428674468625871e+00,-3.360994871385771177e+01,-3.507630217905476133e+00,-4.027648532287953742e+01,-5.202177875111718208e+01,-3.696887861719563517e+01,-2.729855423687290283e+01,-5.461246478659715820e+01,-5.002845094306063345e+01,-5.039869978361610947e+01,-5.479493459097885477e+01,-5.334340203265734459e+01,-6.444249122071443026e+01,-5.407522491609328341e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.483015282267518664e+00,-1.425073444719106419e+01,-3.830995597269821928e+01,-2.981250745312867423e+01,-4.758494729213565932e+01,-3.522442754778528951e+01,-3.769985062969949041e+01,-2.691830652762294562e+01,-4.024590392823308349e+01,-6.934191063535763533e+01,-7.871990914169479936e+01,-4.037412646984563480e+01,-6.504031462031248623e+01,-8.100643783806550857e+01,-6.391330505584436850e+01,-6.314624075494261746e+01,-6.026596893809466593e+01,-7.409590886287583089e+01,-6.593024670372031437e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.657346771671127783e+01,-5.981068188215543202e+00,-1.351924879909870825e+01,-1.008251017010982054e+01,-1.169906213563911379e+01,-9.745490574367568826e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.383036450801520800e+01,-3.596166206588589631e+01,-5.788155530729549980e+01,-4.689309267690624239e+01,-2.006169079085371365e+01,-3.924953863166609125e+01,-3.288268531918277660e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.017296952732956683e+01,-6.226578835290053604e+01,-5.201281800212301931e+01,-4.666525184373264779e+01,-5.714644481916871399e+01,-2.054326338098838178e+01,-5.372071878330557126e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.751660151358115769e+01,-7.823853344198717252e+01,-6.876941210140347494e+01,-2.476693192747456607e+01,-4.575252909205379126e+01,-6.831968418132063903e+01,-6.856292080181674464e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.409429297484815891e+01,-5.279803202994349220e+01,-4.051489840470313197e+01,-1.521763340286343791e+01,-6.517437999731075138e+01,-5.576453678832146466e+01,-1.995693245221425371e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.343839036346614080e+01,-3.823457467281240696e+01,-5.444110353431376836e+01,-8.153260689012976625e-01,5.990286795857523217e+00,-4.319018696705927596e+01,-2.812270734789958482e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.465879744256471895e+01,-3.544597115432951995e+01,-2.409909416711350971e+01,-2.082603887947684740e+01,-3.879013887487354850e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.982401462616246590e+01,-4.068867468224811290e+01,-3.749594043455098102e+01,-3.799050734695962461e+01,-4.574108675327722295e+01,
